,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,logNumVotes,FilmRating
140052,tt0780660,movie,The Race Begins,Sheng xiao chuan qi,0,2006,\N,90,"Adventure,Animation",0.42000000000000004,95,0.3070151729688009,1.2894637264689637
74762,tt0154051,movie,Éljen Szervác!,Éljen Szervác!,0,1987,\N,70,Animation,0.8300000000000001,10,0.15523664284927272,1.2884641356489637
222567,tt24299446,movie,Spookiz the Movie,Spookiz the Movie,0,2019,\N,82,"Animation,Comedy",0.8300000000000001,10,0.15523664284927272,1.2884641356489637
271859,tt6558518,movie,The Funny Life of Pets,The Funny Life of Pets,0,2016,\N,83,"Animation,Comedy,Family",0.47000000000000003,58,0.27374864162713924,1.2866186156475545
73356,tt0145710,movie,The Chinese Nightingale,The Chinese Nightingale,0,1927,\N,\N,Animation,0.6599999999999999,18,0.19486428955323376,1.2861043110513426
164620,tt12354914,movie,The Shaman Sorceress,The Shaman Sorceress,0,2018,\N,85,"Animation,Musical",0.54,34,0.23774164567607953,1.2838048866508296
258830,tt5276332,movie,Hell Mountain,Hell Mountain,0,2017,\N,92,"Animation,Crime,Drama",0.37,170,0.3462474026015447,1.2811153896257153
151981,tt10662360,movie,Happiness Machine,Happiness Machine,0,2019,\N,74,Animation,0.72,14,0.17792106853412112,1.281031693445672
196779,tt1729547,movie,Earthships New Solutions,Earthships New Solutions,0,2010,\N,98,"Adventure,Animation,Comedy",0.72,14,0.17792106853412112,1.281031693445672
226044,tt2630930,movie,Savage Religions,Les religions sauvages,0,2006,\N,121,Animation,0.72,14,0.17792106853412112,1.281031693445672
191783,tt1614343,movie,Gegege no Kitarô daikaiju,Gegege no Kitarô daikaiju,0,1996,\N,50,"Action,Animation,Fantasy",0.5900000000000001,25,0.2170115138509303,1.2803679317204888
165097,tt1242464,movie,Ich bin 3 Kirschkuchen!,Ich bin 3 Kirschkuchen!,0,2008,\N,75,Animation,0.74,13,0.17292482633637798,1.279643714889197
154032,tt10925772,movie,Hello Carbot The Movie: Save The Moon,Hello Carbot The Movie: Save The Moon,0,2019,\N,76,"Adventure,Animation,Family",0.7,15,0.18257245874017827,1.278007211181248
176327,tt13904188,movie,Emily the Little Match Girl,Emily the Little Match Girl,0,2021,\N,79,Animation,0.7,15,0.18257245874017827,1.278007211181248
269592,tt6326638,movie,Minga et la cuillère cassée,Minga et la cuillère cassée,0,2017,\N,80,Animation,0.79,11,0.1616623043317525,1.2771322042208446
196941,tt1733234,movie,N.A.S.A.: The Spirit of Apollo,N.A.S.A.: The Spirit of Apollo,0,2010,\N,56,"Animation,Biography,Documentary",0.79,11,0.1616623043317525,1.2771322042208446
230718,tt2901984,movie,Winning Girl,Winning Girl,0,2014,\N,68,"Animation,Documentary,Family",0.79,11,0.1616623043317525,1.2771322042208446
245091,tt3993370,movie,Gottland,Gottland,0,2014,\N,100,"Action,Animation,Biography",0.58,26,0.21965571226018554,1.274003131109076
114015,tt0317444,movie,Ethikkara Pakky,Ethikkara Pakky,0,1980,\N,143,"Animation,Drama",0.58,26,0.21965571226018554,1.274003131109076
272420,tt6628298,movie,LeSeurdmin,LeSeurdmin,0,2017,\N,80,"Action,Animation,Comedy",0.58,26,0.21965571226018554,1.274003131109076
160414,tt1174992,movie,Gekijouban Harukanaru toki no naka de: Maihitoyo,Gekijouban Harukanaru toki no naka de: Maihitoyo,0,2006,\N,100,Animation,0.58,26,0.21965571226018554,1.274003131109076
110143,tt0296504,movie,Amor e Medo,Amor e Medo,0,1974,\N,78,"Animation,Drama",0.86,9,0.14813340362942623,1.2739472712130655
212502,tt2146678,movie,Dai pulcini di Quarantotti alle comete di Visconti,Dai pulcini di Quarantotti alle comete di Visconti,0,2012,\N,115,"Animation,Biography,History",0.86,9,0.14813340362942623,1.2739472712130655
201678,tt1845789,movie,Die Tigerentenbande - Der Film,Die Tigerentenbande - Der Film,0,2011,\N,65,Animation,0.86,9,0.14813340362942623,1.2739472712130655
251644,tt4597316,movie,Hepatitis Andronicus,Hepatitis Andronicus,0,2007,\N,60,"Animation,Documentary",0.86,9,0.14813340362942623,1.2739472712130655
277398,tt7273074,movie,Genghis Khan,Genghis Khan,0,2019,\N,\N,Animation,0.76,12,0.16752847366232823,1.2732163998336945
187068,tt1537726,movie,Budak lapok,Budak lapok,0,2007,\N,90,"Animation,Comedy,Drama",0.76,12,0.16752847366232823,1.2732163998336945
271726,tt6543194,movie,Journey to Petra Global,Journey to Petra Global,0,2011,\N,\N,Animation,0.82,10,0.15523664284927272,1.2729404713640364
194201,tt16677406,movie,Captain Pineapple - Der Film,Captain Pineapple - Der Film,0,2021,\N,71,"Action,Animation,Comedy",0.82,10,0.15523664284927272,1.2729404713640364
141551,tt0818918,movie,Swarm & Destroy,Swarm & Destroy,0,2002,\N,\N,"Animation,Documentary",0.82,10,0.15523664284927272,1.2729404713640364
204468,tt1934342,movie,Mouse Story: The Adventures of George and Gerald,Nezumi monogatari: Jôji to Jerarudo no bouken,0,2007,\N,52,"Adventure,Animation,Comedy",0.63,20,0.20196752877308027,1.2723954312704058
172382,tt1337718,movie,Le tueur de Montmartre,Le tueur de Montmartre,0,2007,\N,50,Animation,0.63,20,0.20196752877308027,1.2723954312704058
220191,tt2362978,movie,Peppa Pig: Flying a Kite and Other Stories,Peppa Pig: Flying a Kite and Other Stories,0,2012,\N,52,Animation,0.5599999999999999,29,0.22701775570333171,1.2712994319386575
96697,tt0240318,movie,Academy Awards Shorts Program,Academy Awards Shorts Program,0,1971,\N,\N,"Animation,Family",0.61,22,0.20839319025556005,1.2711984605589164
261967,tt5599970,movie,Mercy Street,Mercy Street,0,2016,\N,74,"Animation,Family",0.61,22,0.20839319025556005,1.2711984605589164
108100,tt0287329,movie,Bahía mágica,Bahía mágica,0,2002,\N,89,"Adventure,Animation,Comedy",0.61,22,0.20839319025556005,1.2711984605589164
289110,tt8965474,movie,Armored Trooper VOTOMS: Alone Again,Armored Trooper VOTOMS: Alone Again,0,2011,\N,\N,"Action,Animation,Drama",0.6799999999999999,16,0.18692354369523023,1.2710800971275655
232221,tt3009244,movie,Elemi,Elemi,0,2009,\N,46,Animation,0.6799999999999999,16,0.18692354369523023,1.2710800971275655
263855,tt5783780,movie,Ulysses: An Animated Classic,Ulisse,0,1998,\N,88,Animation,0.64,19,0.1985094160433357,1.2704602626773485
240210,tt3586582,movie,Gingko: the Suspended Narrative,Ginkgo: Suspended Narrative,0,2014,\N,70,"Animation,Drama,Family",0.64,19,0.1985094160433357,1.2704602626773485
109029,tt0291046,movie,Blue Remains,Burû rimein,0,2001,\N,77,"Action,Animation,Drama",0.51,40,0.24869841469688783,1.268361914954128
277877,tt7326872,movie,Star Trek II: Retribution,Star Trek II: Retribution,0,2012,\N,197,"Animation,Sci-Fi",0.65,18,0.19486428955323376,1.2666178820960194
147897,tt10187800,movie,The Lost Lion Kingdom,The Lost Lion Kingdom,0,2019,\N,73,Animation,0.38,140,0.33315771138339384,1.2659993032568968
251976,tt4633738,movie,K9 World Cup,Selección Canina,0,2015,\N,90,"Animation,Sport",0.38,139,0.3326744231677504,1.2641628080374518
230076,tt2836354,movie,Chironup no Kitsune,Chironup no Kitsune,0,1987,\N,72,"Animation,Drama",0.71,14,0.17792106853412112,1.2632395865922599
288095,tt8800058,movie,Las huellas del samurai,Las huellas del samurai,0,2018,\N,70,"Animation,Documentary",0.73,13,0.17292482633637798,1.262351232255559
213340,tt21741186,movie,Hizli Ayaklar: Olimpiyat Yolunda,Hizli Ayaklar: Olimpiyat Yolunda,0,2022,\N,80,Animation,0.73,13,0.17292482633637798,1.262351232255559
271731,tt6543286,movie,Tales of Siva 1,Tales of Siva 1,0,2009,\N,65,"Animation,Family,History",0.73,13,0.17292482633637798,1.262351232255559
247134,tt4162986,movie,On the White Planet,Chang-baek-han eol-gul-deul,0,2015,\N,73,Animation,0.54,32,0.23365442961903782,1.2617339199428044
241768,tt3709868,movie,Macross FB 7: Ore no Uta o Kike!,Macross FB 7: Ore no Uta o Kike!,0,2012,\N,90,"Action,Animation,Music",0.55,30,0.22930334466398583,1.261168395651922
278750,tt7444388,movie,Once in the Night,Una vez la noche,0,2018,\N,73,"Animation,Biography,Documentary",0.6599999999999999,17,0.19101075975227197,1.2606710143649948
161365,tt1186219,movie,Gekijô ban Tottoko Hamutaro: Ôrora no kiseki - Ribon chan kiki ippatsu!,Gekijô ban Tottoko Hamutaro: Ôrora no kiseki - Ribon chan kiki ippatsu!,0,2003,\N,\N,"Adventure,Animation,Family",0.6599999999999999,17,0.19101075975227197,1.2606710143649948
244446,tt3916760,movie,Asatte Dansu,Asatte Dansu,0,1991,\N,45,"Animation,Comedy,Romance",0.6599999999999999,17,0.19101075975227197,1.2606710143649948
193589,tt1651332,movie,"Sex, Dogz and Rock n Roll","Sex, Dogz and Rock n Roll",0,2011,\N,89,"Action,Animation,Crime",0.5,42,0.25198777034883424,1.2599388517441712
198847,tt1779847,movie,Little Ghostly Adventures of Tofu Boy,Tôfu kozô,0,2011,\N,86,"Adventure,Animation,Comedy",0.48,49,0.26238036522062713,1.2594257530590103
244065,tt3889988,movie,Teague: Design & Beauty,Teague: Design & Beauty,0,2014,\N,88,"Animation,Biography,Documentary",0.85,9,0.14813340362942623,1.2591339308501228
204706,tt19389104,movie,Caillou and Boris,Caillou and Boris,0,2017,\N,84,Animation,0.85,9,0.14813340362942623,1.2591339308501228
202412,tt1864227,movie,00 - Zero Zero 3D,00 - Zero Zero 3D,0,2011,\N,75,Animation,0.58,25,0.2170115138509303,1.2586667803353957
174059,tt1356933,movie,Soukou Kihei Votoms: Pailsen Files Movie,Sôkô kihei Botomusu: Pêruzen fairuzu Gekijô ban,0,2009,\N,118,"Action,Animation,Drama",0.5599999999999999,28,0.22465195445792868,1.2580509449644006
159649,tt1164584,movie,Gekijô ban Tottoko Hamutaro: Hamu hamu rando dai bôken,Gekijô ban Tottoko Hamutaro: Hamu hamu rando dai bôken,0,2001,\N,\N,"Adventure,Animation,Family",0.5599999999999999,28,0.22465195445792868,1.2580509449644006
150969,tt10533976,movie,Thunder Island,Thunder Island,0,2020,\N,\N,"Adventure,Animation",0.8099999999999999,10,0.15523664284927272,1.257416807079109
192364,tt16259608,movie,The SML YTP Movie,The SML YTP Movie,0,2021,\N,83,Animation,0.75,12,0.16752847366232823,1.2564635524674617
201653,tt1844786,movie,The Adventures of Nadja,The Adventures of Nadja,0,2011,\N,96,"Adventure,Animation,Comedy",0.75,12,0.16752847366232823,1.2564635524674617
204465,tt1934331,movie,Martyrs,Martyrs,0,2011,\N,\N,"Adventure,Animation,History",0.62,20,0.20196752877308027,1.2521986783930976
277414,tt7275212,movie,Bad Monsters,Bad Monsters,0,2018,\N,66,"Animation,Comedy,Horror",0.62,20,0.20196752877308027,1.2521986783930976
258688,tt5263886,movie,"Wake Up, Girls! Zoku gekijouban: Seishun no kage","Wake Up, Girls! Zoku gekijouban: Seishun no kage",0,2015,\N,54,"Animation,Comedy,Drama",0.61,21,0.20525688442502668,1.2520669949926626
205514,tt1966447,movie,Fist of the North Star: The Raul Saga,Fist of the North Star: The Raul Saga,0,2011,\N,120,"Action,Animation,Drama",0.63,19,0.1985094160433357,1.250609321073015
274221,tt6857312,movie,Lighting Dindin,Lighting Dindin,0,2017,\N,85,"Action,Adventure,Animation",0.6,22,0.20839319025556005,1.2503591415333604
262453,tt5645298,movie,Alvin and the Chipmunks: Halloween Collection,Alvin and the Chipmunks: Halloween Collection,0,2012,\N,73,"Animation,Family",0.54,31,0.23151398262483738,1.2501755061741218
239041,tt3505298,movie,Hatched,Farm House 81,0,2013,\N,71,Animation,0.45999999999999996,56,0.27138284038173627,1.2483610657559867
273426,tt6767400,movie,The Man with the Lantern,L'uomo con la lanterna,0,2018,\N,70,"Animation,Biography,Documentary",0.89,8,0.14019265777142267,1.2477146541656619
161366,tt1186220,movie,Gekijô ban Tottoko Hamutarô: Hamu hamu paradaichu! - Hamutarô to fushigi no oni no ehontô,Gekijô ban Tottoko Hamutarô: Hamu hamu paradaichu! - Hamutarô to fushigi no oni no ehontô,0,2004,\N,\N,"Adventure,Animation,Family",0.64,18,0.19486428955323376,1.247131453140696
149493,tt10376478,movie,Nature Cat: The Return of Bad Dog Bart,Nature Cat: The Return of Bad Dog Bart,0,2018,\N,56,Animation,0.64,18,0.19486428955323376,1.247131453140696
71901,tt0140089,movie,Gulliver chez les Lilliputiens,Gulliver chez les Lilliputiens,0,1923,\N,\N,Animation,0.64,18,0.19486428955323376,1.247131453140696
271641,tt6536584,movie,Vikram Betal,Vikram Betal,0,2004,\N,\N,Animation,0.7,14,0.17792106853412112,1.2454474797388477
210364,tt21038566,movie,Uchû senkan Yamato 2205: Aratanaru tabidachi kôshô -STASHA-,Uchû senkan Yamato 2205: Aratanaru tabidachi kôshô -STASHA-,0,2022,\N,102,"Animation,Sci-Fi",0.72,13,0.17292482633637798,1.2450587496219214
275224,tt6982642,movie,"Dream Journal, May 2016-February 2017","Dream Journal, May 2016-February 2017",0,2017,\N,56,Animation,0.77,11,0.1616623043317525,1.2447997433544942
153562,tt10875196,movie,Masters of Russian Animation - Volume 1,Masters of Russian Animation - Volume 1,0,2000,\N,133,Animation,0.77,11,0.1616623043317525,1.2447997433544942
271640,tt6536568,movie,Super Bheem Fire and Ice,Super Bheem Fire and Ice,0,2016,\N,\N,Animation,0.77,11,0.1616623043317525,1.2447997433544942
156913,tt11285004,movie,The Bruce McMouse Show,The Bruce McMouse Show,0,1977,\N,53,"Animation,Music",0.77,11,0.1616623043317525,1.2447997433544942
104459,tt0272228,movie,Onder de wassende maan,Onder de wassende maan,0,1996,\N,\N,Animation,0.77,11,0.1616623043317525,1.2447997433544942
270729,tt6447022,movie,Elf on the Run,Teresa eta Galtzagorri,0,2016,\N,95,"Adventure,Animation,Fantasy",0.5599999999999999,27,0.22220010544413935,1.2443205904871804
270401,tt6417876,movie,Chhota Bheem Banjara Masti,Chhota Bheem Banjara Masti,0,2014,\N,\N,Animation,0.8400000000000001,9,0.14813340362942623,1.2443205904871804
238061,tt3435652,movie,The Wheelers,The Wheelers,0,2011,\N,\N,"Action,Adventure,Animation",0.8400000000000001,9,0.14813340362942623,1.2443205904871804
184049,tt1499213,movie,Bye-Bye Bin Laden,Bye-Bye Bin Laden,0,2009,\N,73,"Animation,Comedy,Musical",0.41,90,0.3033700464786989,1.2438171905626656
271647,tt6536672,movie,Tales of Siva 2,Tales of Siva 2,0,2009,\N,66,Animation,0.8,10,0.15523664284927272,1.2418931427941817
125466,tt0385907,movie,"Nicht alles was fliegt, ist ein Vogel","Nicht alles was fliegt, ist ein Vogel",0,1978,\N,79,Animation,0.8,10,0.15523664284927272,1.2418931427941817
271561,tt6523734,movie,My Heart Is an Octopus or My Father on the Shore of the Black Sea,My Heart Is an Octopus or My Father on the Shore of the Black Sea,0,2016,\N,112,"Animation,Biography,Crime",0.8,10,0.15523664284927272,1.2418931427941817
291390,tt9329402,movie,Casa: Perros vs. Aliens,Casa: Perros vs. Aliens,0,2020,\N,73,"Adventure,Animation,Comedy",0.8,10,0.15523664284927272,1.2418931427941817
238503,tt3466682,movie,Deadstar the Movie,Deadstar the Movie,0,2014,\N,63,Animation,0.8,10,0.15523664284927272,1.2418931427941817
260628,tt5474466,movie,King of Glory,King of Glory,0,2014,\N,222,"Animation,Drama,Family",0.8,10,0.15523664284927272,1.2418931427941817
192606,tt1630601,movie,Eiga Purikyua ôru sutâzu DX 2: Kibou no hikari Reinbô jueru o mamore!,Eiga Purikyua ôru sutâzu DX 2: Kibou no hikari Reinbô jueru o mamore!,0,2010,\N,\N,Animation,0.65,17,0.19101075975227197,1.2415699383897678
107873,tt0286468,movie,The Art of Survival,The Art of Survival,0,1999,\N,\N,Animation,0.65,17,0.19101075975227197,1.2415699383897678
272322,tt6614620,movie,Deep Imagination,Deep Imagination,0,2006,\N,57,Animation,0.65,17,0.19101075975227197,1.2415699383897678
195367,tt16970630,movie,Area 88,Eria 88,0,1985,\N,100,"Action,Animation,Drama",0.74,12,0.16752847366232823,1.2397107051012288
196178,tt17155774,movie,Popeye the Sailor: Volume 1 - 1933-1938,Popeye the Sailor: Volume 1 - 1933-1938,0,2007,\N,425,"Animation,Comedy,Family",0.74,12,0.16752847366232823,1.2397107051012288
110066,tt0295943,movie,The Emperor's New Clothes,The Emperor's New Clothes,0,1991,\N,50,"Adventure,Animation,Comedy",0.53,32,0.23365442961903782,1.2383684769809005
293270,tt9713680,movie,Axel 2: Adventures of the Spacekids,Finding Callaro,0,2017,\N,79,Animation,0.44000000000000006,65,0.2814305832618431,1.2382945663521099
137184,tt0480601,movie,Virgin Beasts,Virgin Beasts,0,1992,\N,79,"Animation,Comedy",0.54,30,0.22930334466398583,1.2382380611855235
91103,tt0212116,movie,Donald Duck's Fun Festival,Donald Duck's Fun Festival,0,1976,\N,63,"Animation,Family",0.5700000000000001,25,0.2170115138509303,1.2369656289503028
230321,tt2859222,movie,Santa Company,Santa Company,0,2013,\N,\N,Animation,0.52,34,0.23774164567607953,1.2362565575156135
215342,tt2219904,movie,Thomas & Friends: Pop Goes Thomas,Thomas & Friends: Pop Goes Thomas,0,2011,\N,50,"Animation,Family",0.55,28,0.22465195445792868,1.235585749518608
208514,tt2057399,movie,Goodbye Mr. Christie,Goodbye Mr. Christie,0,2011,\N,78,Animation,0.55,28,0.22465195445792868,1.235585749518608
232396,tt3025774,movie,8 hlav sílenství,8 hlav sílenství,0,2017,\N,107,"Animation,Biography,Comedy",0.49000000000000005,42,0.25198777034883424,1.234740074709288
192024,tt1619815,movie,If You Were Me: Anima Vision 2,Byeol byeol i-ya-gi 2 - Yeo-seot bat-kkal moo-ji-gae,0,2008,\N,95,Animation,0.6599999999999999,16,0.18692354369523023,1.2336953883885193
32317,tt0062616,movie,Kyubi no kitsune to Tobimaru,Kyubi no kitsune to Tobimaru,0,1968,\N,81,Animation,0.61,20,0.20196752877308027,1.2320019255157897
208483,tt2056607,movie,In the Shadow of No Towers,In the Shadow of No Towers,0,2011,\N,53,Animation,0.61,20,0.20196752877308027,1.2320019255157897
210430,tt2104985,movie,Sky Force,Sky Force 3D,0,2012,\N,91,Animation,0.32,299,0.3843148840741541,1.229807629037293
227831,tt2714780,movie,Ebb & Flo: Ebbs neue Freundin,Ebb & Flo: Ebbs neue Freundin,0,2006,\N,63,Animation,0.8300000000000001,9,0.14813340362942623,1.229507250124238
278012,tt7344298,movie,The Gools,The Gools,0,2022,\N,89,"Adventure,Animation,Fantasy",0.6900000000000001,14,0.17792106853412112,1.2276553728854358
261160,tt5526038,movie,Gekijouban Tantei opera Mirukî Hômuzu: Gyakushuu no Mirukî Hômuzu,Gekijouban Tantei opera Mirukî Hômuzu: Gyakushuu no Mirukî Hômuzu,0,2016,\N,70,Animation,0.6900000000000001,14,0.17792106853412112,1.2276553728854358
165158,tt12428476,movie,Kindaichi Case Files Movie 1: The Opera House Murders,Kindaichi shonen no jikenbo,0,1996,\N,95,"Animation,Crime,Mystery",0.6900000000000001,14,0.17792106853412112,1.2276553728854358
211151,tt2119558,movie,El pequeño mago,El pequeño mago,0,2013,\N,80,"Adventure,Animation,Fantasy",0.53,31,0.23151398262483738,1.2270241079116382
155498,tt11107978,movie,Brightheart: Let Your Light Shine,Brightheart,0,2020,\N,85,"Animation,Family,Fantasy",0.47000000000000003,48,0.2609902455099434,1.226654153896734
185839,tt1521660,movie,All Out War,All Out War,0,2013,\N,82,"Animation,Documentary,Music",0.79,10,0.15523664284927272,1.2263694785092545
95771,tt0235878,movie,What the Hell's Going on Up There?,What the Hell's Going on Up There?,0,1979,\N,28,"Animation,Documentary",0.79,10,0.15523664284927272,1.2263694785092545
246455,tt4109284,movie,Cyborg Assassin: Legend of the Space Ninja,Space Ninja: The Animated Movie,0,2014,\N,70,"Action,Animation,Sci-Fi",0.5,38,0.24524030196714328,1.2262015098357164
120920,tt0359230,movie,The Erotic Cartoon Festival,The Erotic Cartoon Festival,0,1976,\N,\N,"Animation,Comedy",0.58,23,0.21139005773777605,1.226062334879101
275371,tt7003642,movie,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,0,1989,\N,78,"Action,Animation,Drama",0.52,33,0.2357290061464656,1.2257908319616213
279816,tt7575660,movie,Fishtales 3,Fishtales 3,0,2018,\N,74,Animation,0.52,33,0.2357290061464656,1.2257908319616213
107766,tt0285868,movie,Pandavas: The Five Warriors,Pandavas: The Five Warriors,0,2000,\N,110,"Action,Animation,Drama",0.45999999999999996,52,0.26638659818399313,1.2253783516463683
165464,tt1247268,movie,Papelucho y el marciano,Papelucho y el marciano,0,2007,\N,77,Animation,0.41,84,0.29871865627264177,1.2247464907178311
240494,tt3607808,movie,Shuriken School: The Ninja's Secret,Shuriken School: The Ninja's Secret,0,2006,\N,79,Animation,0.67,15,0.18257245874017827,1.2232354735591946
266065,tt5993468,movie,The Sky Princess,The Sky Princess,0,2018,\N,81,Animation,0.43,68,0.2844725315998871,1.2232318858795146
245416,tt4023452,movie,The Rose of Versailles,The Rose of Versailles,0,2008,\N,\N,"Animation,History,Romance",0.73,12,0.16752847366232823,1.222957857734996
289107,tt8965390,movie,Armored Trooper VOTOMS: Case;Irvine,Armored Trooper VOTOMS: Case;Irvine,0,2010,\N,\N,"Action,Animation,Sci-Fi",0.64,17,0.19101075975227197,1.2224688624145406
92649,tt0219380,movie,V gostyakh u deda Yevlampiya. Garmon,V gostyakh u deda Yevlampiya. Garmon,0,1994,\N,\N,"Animation,Comedy",0.64,17,0.19101075975227197,1.2224688624145406
227538,tt27003489,movie,The Luther Blissett Legacy,The Luther Blissett Legacy,0,2022,\N,\N,Animation,0.93,7,0.13119018261031357,1.2200686982759161
278986,tt7476494,movie,A Frozen Christmas 2,A Frozen Christmas 2,0,2017,\N,70,Animation,0.45999999999999996,51,0.2650774615669851,1.2193563232081313
245160,tt4001526,movie,The Wizard's Christmas: Return of the Snow King,The Wizard's Christmas: Return of the Snow King,0,2016,\N,80,Animation,0.5,37,0.2434423709546018,1.217211854773009
270876,tt6449300,movie,I am NeZha,I am NeZha,0,2016,\N,83,"Animation,Family,Fantasy",0.5,37,0.2434423709546018,1.217211854773009
268445,tt6210784,movie,Fast and Furriest,Fast and Furriest,0,2017,\N,69,"Adventure,Animation,Comedy",0.48,43,0.2535741592443614,1.2171559643729346
174185,tt1358989,movie,The Little Wizard: Guardian of the Magic Crystals,The Magistical,0,2008,\N,83,"Animation,Family",0.45,55,0.27016806125721765,1.2157562756574793
186872,tt15348246,movie,Battlecry,Batorukurai,0,2021,\N,75,Animation,0.53,30,0.22930334466398583,1.215307726719125
211019,tt21160260,movie,Rainbow Sea Fly High,Chong chu di qiu,0,2022,\N,100,"Animation,Sci-Fi",0.5599999999999999,25,0.2170115138509303,1.2152644775652095
292024,tt9454842,movie,Amin & Akvan,Amin & Akvan,0,2018,\N,77,"Adventure,Animation,Comedy",0.5599999999999999,25,0.2170115138509303,1.2152644775652095
274720,tt6915704,movie,Older Master Cute Part II,Lao Fu Zi: Shui hu zhuan,0,1982,\N,72,Animation,0.65,16,0.18692354369523023,1.2150030340189966
258732,tt5268106,movie,Planting Seeds of Mindfulness Animated Movie,Planting Seeds of Mindfulness Animated Movie,0,2016,\N,56,"Animation,Family",0.82,9,0.14813340362942623,1.214693909761295
229991,tt28283972,movie,La Leyenda de los Chaneques,La Leyenda de los Chaneques,0,2023,\N,89,"Adventure,Animation,Comedy",0.75,11,0.1616623043317525,1.2124672824881437
241799,tt3712588,movie,The Grid: Zombie Outlet Maul,The Grid: Zombie Outlet Maul,0,2015,\N,91,"Animation,Comedy,Horror",0.6,20,0.20196752877308027,1.2118051726384815
258689,tt5263888,movie,"Wake Up, Girls! Beyond the Bottom","Wake Up, Girls! Beyond the Bottom",0,2015,\N,53,"Animation,Comedy,Drama",0.5900000000000001,21,0.20525688442502668,1.2110156181076577
247170,tt4164744,movie,Hell Teacher Nube: At 0 a.m. Nube Dies!!,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu,0,1997,\N,45,"Action,Animation,Fantasy",0.5900000000000001,21,0.20525688442502668,1.2110156181076577
183694,tt1492851,movie,Gekijô Yattâman: Shin Yattâmanmeka daishûgô! Omocha no kuni de daikessen da koron!,Gekijô Yattâman: Shin Yattâmanmeka daishûgô! Omocha no kuni de daikessen da koron!,0,2009,\N,94,Animation,0.5900000000000001,21,0.20525688442502668,1.2110156181076577
115736,tt0326522,movie,The Brave Frog's Greatest Adventure,The Brave Frog's Greatest Adventure,0,1985,\N,91,Animation,0.5900000000000001,21,0.20525688442502668,1.2110156181076577
211967,tt21352340,movie,Fazbear: The Fallen Child,Fazbear: The Fallen Child,0,2022,\N,46,"Animation,Comedy,Horror",0.61,19,0.1985094160433357,1.2109074378643476
92651,tt0219382,movie,V gostyakh u deda Yevlampiya. Zhabyonok,V gostyakh u deda Yevlampiya. Zhabyonok,0,1996,\N,\N,"Animation,Comedy",0.61,19,0.1985094160433357,1.2109074378643476
182375,tt14724588,movie,Hi no Ame ga Furu,Hi no Ame ga Furu,0,1988,\N,80,"Animation,Drama,History",0.78,10,0.15523664284927272,1.2108458142243272
160240,tt11727058,movie,Miniforce: Deeno the King of Dinosaurs,Miniforce: Deeno the King of Dinosaurs,0,2020,\N,73,Animation,0.78,10,0.15523664284927272,1.2108458142243272
220261,tt23638846,movie,Princess Principal: Crown Handler: Chapter 3,Princess Principal: Crown Handler: Chapter 3,0,2023,\N,\N,"Action,Adventure,Animation",0.78,10,0.15523664284927272,1.2108458142243272
206230,tt19845816,movie,La révolution Bitcoin,La révolution Bitcoin,0,2021,\N,\N,Animation,0.78,10,0.15523664284927272,1.2108458142243272
242693,tt3777936,movie,Bubble Bubble Meows and the Lame-O Baby Jib,Bubble Bubble Meows and the Lame-O Baby Jib,0,2015,\N,83,"Animation,Comedy,Family",0.78,10,0.15523664284927272,1.2108458142243272
177409,tt14050144,movie,Pistachio - The Little Boy That Woodn't,Pistachio - The Little Boy That Woodn't,0,2011,\N,58,"Animation,Family,Fantasy",0.7,13,0.17292482633637798,1.2104737843546458
73355,tt0145694,movie,Cars of the Future,Cars of the Future,0,1969,\N,\N,Animation,0.6799999999999999,14,0.17792106853412112,1.2098632660320234
118387,tt0344350,movie,Snehová královna,Snehová královna,0,1987,\N,51,"Animation,Family,Fantasy",0.6799999999999999,14,0.17792106853412112,1.2098632660320234
221689,tt2399527,movie,Paper Bunnies,"Kami usagi rope: tsuka, natsuyasumi lasuichitte majissuka!?",0,2012,\N,82,Animation,0.6799999999999999,14,0.17792106853412112,1.2098632660320234
273067,tt6718904,movie,Space Guardians,Space Guardians,0,2017,\N,74,Animation,0.44000000000000006,59,0.27490112127020766,1.2095649335889138
259847,tt5363648,movie,Fishtales,Fishtales,0,2016,\N,71,Animation,0.32,272,0.37793430344750223,1.2093897710320072
93419,tt0224087,movie,Shalom Pharao,Shalom Pharao,0,1982,\N,80,Animation,0.58,22,0.20839319025556005,1.208680503482248
241051,tt3658362,movie,Lalaloopsy Ponies: The Big Show,Lalaloopsy Ponies: The Big Show,0,2014,\N,46,"Animation,Family",0.62,18,0.19486428955323376,1.2081585952300493
157654,tt1137438,movie,Light of Olympia,Light of Olympia,0,2008,\N,\N,Animation,0.62,18,0.19486428955323376,1.2081585952300493
161787,tt11911772,movie,Efsane Takim: Bilim Kahramanlari,Efsane Takim: Bilim Kahramanlari,0,2022,\N,\N,Animation,0.72,12,0.16752847366232823,1.2062050103687634
93764,tt0226851,movie,Slipdream,Slipdream,0,2005,\N,85,"Adventure,Animation,Comedy",0.6599999999999999,15,0.18257245874017827,1.2049782276851764
