,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
269743,Oxygen,0,2021,100,"Drama,Fantasy,Sci-Fi",4.664
190305,G.I. Joe: Retaliation,0,2013,110,"Action,Adventure,Sci-Fi",4.66
265311,Possessor,0,2020,103,"Horror,Mystery,Sci-Fi",4.659
237458,Spring,0,2014,109,"Horror,Romance,Sci-Fi",4.658
190802,Lockout,0,2012,95,"Action,Sci-Fi,Thriller",4.657
163406,Battle Los Angeles,0,2011,116,"Action,Adventure,Sci-Fi",4.656
279630,Project Power,0,2020,113,"Action,Crime,Sci-Fi",4.631
77301,Hollow Man,0,2000,112,"Action,Horror,Sci-Fi",4.619
72440,Dragon Ball Z: Wrath of the Dragon,0,1995,52,"Action,Animation,Sci-Fi",4.618
210054,Assassin's Creed,0,2016,115,"Action,Adventure,Sci-Fi",4.616
286726,The Witch: Part 1 - The Subversion,0,2018,125,"Action,Mystery,Sci-Fi",4.616
6003,Island of Lost Souls,0,1932,70,"Film-Noir,Horror,Sci-Fi",4.609
181862,Stake Land,0,2010,98,"Drama,Horror,Sci-Fi",4.608
49424,The Quiet Earth,0,1985,91,"Drama,Mystery,Sci-Fi",4.607
45303,Outland,0,1981,109,"Action,Crime,Sci-Fi",4.606
35834,Silent Running,0,1972,89,"Drama,Sci-Fi",4.595
57563,Forever Young,0,1992,102,"Drama,Romance,Sci-Fi",4.586
283227,Jurassic World Dominion,0,2022,147,"Action,Adventure,Sci-Fi",4.583
39696,The Stepford Wives,0,1975,115,"Horror,Mystery,Sci-Fi",4.578
209617,Upstream Color,0,2013,96,"Drama,Sci-Fi",4.577
253411,The Meg,0,2018,113,"Action,Horror,Sci-Fi",4.575
99428,Aditya 369,0,1991,140,"Adventure,Comedy,Sci-Fi",4.574
50444,Night of the Creeps,0,1986,88,"Comedy,Horror,Sci-Fi",4.574
163971,Pontypool,0,2008,93,"Horror,Sci-Fi",4.571
47499,Twilight Zone: The Movie,0,1983,101,"Horror,Sci-Fi",4.569
25664,On the Beach,0,1959,134,"Drama,Romance,Sci-Fi",4.567
50089,From Beyond,0,1986,85,"Horror,Sci-Fi",4.562
243747,Cargo,0,2017,105,"Drama,Horror,Sci-Fi",4.561
176212,Downsizing,0,2017,135,"Drama,Fantasy,Sci-Fi",4.56
253651,Indru Netru Naalai,0,2015,146,"Comedy,Sci-Fi,Thriller",4.558
103439,The One,0,2001,87,"Action,Sci-Fi,Thriller",4.556
40366,The Man Who Fell to Earth,0,1976,139,"Drama,Sci-Fi",4.553
19779,The Man in the White Suit,0,1951,85,"Comedy,Drama,Sci-Fi",4.552
149176,Gamer,0,2009,95,"Action,Sci-Fi,Thriller",4.547
39621,Rollerball,0,1975,125,"Action,Sci-Fi,Sport",4.544
256607,Transformers: Rise of the Beasts,0,2023,127,"Action,Adventure,Sci-Fi",4.543
30885,Fantastic Voyage,0,1966,100,"Adventure,Sci-Fi",4.543
256395,Color Out of Space,0,2019,111,"Horror,Mystery,Sci-Fi",4.543
100942,S1m0ne,0,2002,117,"Comedy,Drama,Sci-Fi",4.536
263731,Underwater,0,2020,95,"Action,Horror,Sci-Fi",4.533
168951,The Watch,0,2012,102,"Comedy,Sci-Fi",4.527
43970,The Final Countdown,0,1980,103,"Action,Adventure,Sci-Fi",4.518
262373,ARQ,0,2016,88,"Action,Sci-Fi,Thriller",4.508
147824,Splice,0,2009,104,"Horror,Sci-Fi",4.502
230831,The Signal,0,2014,97,"Drama,Mystery,Sci-Fi",4.499
63976,The Nutty Professor,0,1996,95,"Comedy,Romance,Sci-Fi",4.497
130708,The Invasion,0,2007,99,"Sci-Fi,Thriller",4.495
163560,The Fourth Kind,0,2009,98,"Horror,Mystery,Sci-Fi",4.49
35670,The Omega Man,0,1971,98,"Action,Drama,Sci-Fi",4.488
45661,Airplane II: The Sequel,0,1982,85,"Comedy,Sci-Fi",4.488
148479,Gemini Man,0,2019,117,"Action,Sci-Fi,Thriller",4.485
29775,The Last Man on Earth,0,1964,86,"Drama,Horror,Sci-Fi",4.485
137513,Doomsday,0,2008,113,"Action,Sci-Fi,Thriller",4.484
137049,Dasavatharam,0,2008,188,"Action,Adventure,Sci-Fi",4.481
145639,The Day the Earth Stood Still,0,2008,104,"Adventure,Drama,Sci-Fi",4.477
19808,Monkey Business,0,1952,97,"Comedy,Sci-Fi",4.473
35343,Escape from the Planet of the Apes,0,1971,98,"Action,Sci-Fi",4.47
153242,Quarantine,0,2008,89,"Horror,Sci-Fi,Thriller",4.467
287026,After Yang,0,2021,96,"Drama,Sci-Fi",4.465
197538,Sound of My Voice,0,2011,87,"Drama,Mystery,Sci-Fi",4.459
55556,RoboCop 2,0,1990,117,"Action,Crime,Sci-Fi",4.459
10891,Son of Frankenstein,0,1939,99,"Drama,Horror,Sci-Fi",4.457
52688,Killer Klowns from Outer Space,0,1988,88,"Comedy,Horror,Sci-Fi",4.448
279437,Attack,0,2022,121,"Action,Sci-Fi,Thriller",4.446
178187,Beavis and Butt-Head Do the Universe,0,2022,87,"Animation,Comedy,Sci-Fi",4.446
65825,Godzilla,0,1998,139,"Action,Sci-Fi,Thriller",4.44
65510,Soldier,0,1998,99,"Action,Drama,Sci-Fi",4.439
205615,Automata,0,2014,109,"Action,Drama,Sci-Fi",4.438
170694,Swan Song,0,2021,116,"Drama,Romance,Sci-Fi",4.432
23550,The Curse of Frankenstein,0,1957,82,"Horror,Sci-Fi,Thriller",4.432
62733,Species,0,1995,108,"Action,Horror,Sci-Fi",4.428
265813,Captive State,0,2019,109,"Action,Horror,Sci-Fi",4.423
260050,Anon,0,2018,100,"Crime,Mystery,Sci-Fi",4.422
62202,Judge Dredd,0,1995,96,"Action,Crime,Sci-Fi",4.421
285391,Vivarium,0,2019,97,"Horror,Mystery,Sci-Fi",4.412
107958,Pulse,0,2001,119,"Horror,Mystery,Sci-Fi",4.408
65226,Mimic,0,1997,105,"Horror,Sci-Fi",4.406
47103,The Man with Two Brains,0,1983,93,"Comedy,Romance,Sci-Fi",4.406
97108,"Dude, Where's My Car?",0,2000,83,"Comedy,Mystery,Sci-Fi",4.402
282523,Prospect,0,2018,100,"Adventure,Drama,Sci-Fi",4.397
63088,The Arrival,0,1996,115,"Mystery,Sci-Fi,Thriller",4.394
32054,Quatermass and the Pit,0,1967,97,"Horror,Mystery,Sci-Fi",4.39
33378,Colossus: The Forbin Project,0,1970,100,"Sci-Fi,Thriller",4.389
61330,Timecop,0,1994,99,"Action,Crime,Sci-Fi",4.388
257473,The Discovery,0,2017,102,"Drama,Romance,Sci-Fi",4.387
145463,Repo! The Genetic Opera,0,2008,98,"Horror,Musical,Sci-Fi",4.384
235890,Reminiscence,0,2021,116,"Mystery,Romance,Sci-Fi",4.384
28819,The Nutty Professor,0,1963,107,"Comedy,Romance,Sci-Fi",4.382
34259,Beneath the Planet of the Apes,0,1970,95,"Action,Adventure,Sci-Fi",4.37
151039,The Midnight Sky,0,2020,118,"Adventure,Drama,Sci-Fi",4.369
217021,These Final Hours,0,2013,87,"Drama,Sci-Fi,Thriller",4.367
205815,Victor Frankenstein,0,2015,110,"Drama,Horror,Sci-Fi",4.366
274468,Archive,0,2020,109,"Drama,Mystery,Sci-Fi",4.366
47424,Strange Brew,0,1983,90,"Comedy,Crime,Sci-Fi",4.363
36868,Slaughterhouse-Five,0,1972,104,"Comedy,Drama,Sci-Fi",4.361
196166,Anna,0,2013,99,"Drama,Mystery,Sci-Fi",4.359
62668,Screamers,0,1995,108,"Horror,Sci-Fi,Thriller",4.357
148926,Splinter,0,2008,82,"Crime,Horror,Sci-Fi",4.354
24375,The Blob,0,1958,86,"Horror,Sci-Fi",4.349
120500,The Forgotten,0,2004,91,"Drama,Mystery,Sci-Fi",4.348
211777,Hidden,0,2015,84,"Horror,Sci-Fi,Thriller",4.347
191969,Jupiter Ascending,0,2015,127,"Action,Adventure,Sci-Fi",4.346
192739,Bloodshot,0,2020,109,"Action,Adventure,Sci-Fi",4.346
196665,Absolutely Anything,0,2015,85,"Comedy,Sci-Fi",4.339
272733,Transit,0,2018,101,"Drama,Sci-Fi",4.335
49972,Critters,0,1986,86,"Comedy,Horror,Sci-Fi",4.332
222229,Frequencies,0,2013,109,"Mystery,Romance,Sci-Fi",4.331
131436,Krrish,0,2006,185,"Action,Adventure,Sci-Fi",4.33
63431,Escape from L.A.,0,1996,101,"Action,Adventure,Sci-Fi",4.329
39669,Shivers,0,1975,87,"Horror,Sci-Fi",4.322
208960,Open Grave,0,2013,102,"Horror,Mystery,Sci-Fi",4.319
125579,Renaissance,0,2006,105,"Action,Animation,Sci-Fi",4.315
167738,Helsreach: The Movie,0,2019,150,Sci-Fi,4.315
82969,Mission to Mars,0,2000,114,"Adventure,Sci-Fi,Thriller",4.315
222907,V/H/S/2,0,2013,96,"Horror,Sci-Fi",4.307
39116,Death Race 2000,0,1975,80,"Action,Comedy,Sci-Fi",4.301
50171,Man Facing Southeast,0,1986,105,"Drama,Mystery,Sci-Fi",4.3
36227,Conquest of the Planet of the Apes,0,1972,88,"Action,Sci-Fi",4.295
63924,Multiplicity,0,1996,117,"Comedy,Romance,Sci-Fi",4.292
127473,Æon Flux,0,2005,93,"Action,Adventure,Sci-Fi",4.29
121836,The Final Cut,0,2004,95,"Drama,Sci-Fi,Thriller",4.289
110596,The Core,0,2003,135,"Action,Adventure,Sci-Fi",4.286
180802,Beyond the Infinite Two Minutes,0,2020,70,"Comedy,Sci-Fi",4.281
47627,The Adventures of Buckaroo Banzai Across the 8th Dimension,0,1984,103,"Adventure,Comedy,Sci-Fi",4.276
234793,Extinction,0,2018,95,"Action,Drama,Sci-Fi",4.271
135775,The Astronaut Farmer,0,2006,104,"Adventure,Drama,Sci-Fi",4.266
266738,Light of My Life,0,2019,119,"Drama,Sci-Fi,Thriller",4.265
46182,The Masters of Time,0,1982,78,"Adventure,Animation,Sci-Fi",4.264
269648,What We Left Behind: Looking Back at Star Trek: Deep Space Nine,0,2018,116,"Documentary,Sci-Fi",4.262
225379,Resident Evil: The Final Chapter,0,2016,107,"Action,Horror,Sci-Fi",4.261
200400,The Congress,0,2013,122,"Animation,Drama,Sci-Fi",4.26
56009,Until the End of the World,0,1991,158,"Action,Drama,Sci-Fi",4.259
121916,Babylon A.D.,0,2008,90,"Action,Adventure,Sci-Fi",4.259
48211,Night of the Comet,0,1984,95,"Comedy,Horror,Sci-Fi",4.256
192468,Independence Day: Resurgence,0,2016,120,"Action,Adventure,Sci-Fi",4.251
202070,Resident Evil: Retribution,0,2012,95,"Action,Horror,Sci-Fi",4.251
37242,Dark Star,0,1974,83,"Comedy,Sci-Fi",4.249
107680,Dreamcatcher,0,2003,136,"Drama,Horror,Sci-Fi",4.249
219780,Flu,0,2013,122,"Action,Drama,Sci-Fi",4.248
47887,Firestarter,0,1984,114,"Action,Horror,Sci-Fi",4.241
39036,A Boy and His Dog,0,1975,91,"Comedy,Drama,Sci-Fi",4.24
56438,Kafka,0,1991,98,"Drama,Mystery,Sci-Fi",4.237
62198,Johnny Mnemonic,0,1995,103,"Action,Drama,Sci-Fi",4.235
225177,The Survivalist,0,2015,104,"Drama,Sci-Fi,Thriller",4.231
156662,Dragon Ball Z: Cooler's Revenge,0,1991,47,"Action,Animation,Sci-Fi",4.227
184040,Oke Oka Jeevitham,0,2022,160,"Drama,Sci-Fi,Thriller",4.227
87986,Red Planet,0,2000,106,"Action,Sci-Fi,Thriller",4.223
76559,Impostor,0,2001,95,"Drama,Mystery,Sci-Fi",4.219
41462,Rabid,0,1977,91,"Horror,Sci-Fi",4.215
72438,Dragon Ball Z: Super Android 13,0,1992,46,"Action,Animation,Sci-Fi",4.209
248185,The Void,0,2016,90,"Horror,Mystery,Sci-Fi",4.208
237187,Transformers: The Last Knight,0,2017,154,"Action,Adventure,Sci-Fi",4.204
26866,The Day the Earth Caught Fire,0,1961,99,"Drama,Romance,Sci-Fi",4.202
11991,Dr. Jekyll and Mr. Hyde,0,1941,113,"Drama,Horror,Sci-Fi",4.197
191047,Z for Zachariah,0,2015,98,"Drama,Romance,Sci-Fi",4.195
236099,Equals,0,2015,101,"Drama,Romance,Sci-Fi",4.195
218683,The Machine,0,2013,91,"Action,Drama,Sci-Fi",4.193
7439,Mad Love,0,1935,68,"Horror,Romance,Sci-Fi",4.191
287224,Child's Play,0,2019,90,"Drama,Horror,Sci-Fi",4.19
250829,Morgan,0,2016,92,"Action,Horror,Sci-Fi",4.19
50526,Dead Man's Letters,0,1986,87,"Drama,Sci-Fi",4.185
51351,Wings of Honneamise,0,1987,121,"Animation,Drama,Sci-Fi",4.184
65687,Volcano,0,1997,104,"Action,Drama,Sci-Fi",4.183
110872,Timeline,0,2003,116,"Action,Adventure,Sci-Fi",4.182
256496,2.0,0,2018,148,"Action,Sci-Fi,Thriller",4.178
41790,Battlestar Galactica,0,1978,148,"Action,Adventure,Sci-Fi",4.175
181125,Crimes of the Future,0,2022,107,"Drama,Horror,Sci-Fi",4.174
278383,Little Monsters,0,2019,93,"Comedy,Horror,Sci-Fi",4.171
291535,Jexi,0,2019,84,"Comedy,Romance,Sci-Fi",4.167
63127,The Green Planet,0,1996,99,"Comedy,Sci-Fi",4.164
206103,Geostorm,0,2017,109,"Action,Sci-Fi,Thriller",4.159
139961,Black Sheep,0,2006,87,"Comedy,Horror,Sci-Fi",4.158
225948,7:11 PM,0,2023,142,"Action,Sci-Fi,Thriller",4.157
280043,The Wandering Earth,0,2019,125,"Action,Adventure,Sci-Fi",4.153
189353,Yashoda,0,2022,135,"Action,Crime,Sci-Fi",4.152
196561,7 Aum Arivu,0,2011,168,"Action,Sci-Fi,Thriller",4.146
108811,The Tuxedo,0,2002,98,"Action,Comedy,Sci-Fi",4.139
145140,The Happening,0,2008,91,"Adventure,Drama,Sci-Fi",4.135
107666,Cube²: Hypercube,0,2002,94,"Horror,Mystery,Sci-Fi",4.131
32451,Charly,0,1968,103,"Drama,Romance,Sci-Fi",4.123
133956,The Aerial,0,2007,99,"Drama,Fantasy,Sci-Fi",4.122
42040,The Fury,0,1978,118,"Horror,Sci-Fi,Thriller",4.122
186951,The Divide,0,2011,112,"Drama,Horror,Sci-Fi",4.121
52158,Alien Nation,0,1988,91,"Action,Sci-Fi",4.118
63238,Chain Reaction,0,1996,107,"Action,Drama,Sci-Fi",4.116
192659,Enter Nowhere,0,2011,90,"Mystery,Sci-Fi,Thriller",4.116
57904,Memoirs of an Invisible Man,0,1992,99,"Comedy,Romance,Sci-Fi",4.113
36455,Horror Express,0,1972,91,"Adventure,Horror,Sci-Fi",4.113
145652,Vexille,0,2007,109,"Action,Animation,Sci-Fi",4.108
60918,No Escape,0,1994,118,"Action,Drama,Sci-Fi",4.108
47458,Testament,0,1983,90,"Drama,Sci-Fi",4.107
26713,The Absent Minded Professor,0,1961,92,"Comedy,Family,Sci-Fi",4.107
62049,Godzilla vs. Destoroyah,0,1995,103,"Action,Horror,Sci-Fi",4.106
248509,The Circle,0,2017,110,"Drama,Sci-Fi,Thriller",4.102
58967,Fortress,0,1992,95,"Action,Crime,Sci-Fi",4.097
118466,Code 46,0,2003,93,"Drama,Romance,Sci-Fi",4.091
129666,Doom,0,2005,105,"Action,Horror,Sci-Fi",4.09
64899,Flubber,0,1997,93,"Comedy,Family,Sci-Fi",4.085
252581,In the Tall Grass,0,2019,101,"Horror,Mystery,Sci-Fi",4.083
293375,Little Fish,0,2020,101,"Drama,Romance,Sci-Fi",4.082
218276,The 5th Wave,0,2016,112,"Action,Adventure,Sci-Fi",4.082
290744,Stowaway,0,2021,116,"Adventure,Sci-Fi,Thriller",4.081
163350,Womb,0,2010,111,"Drama,Romance,Sci-Fi",4.078
226962,Harlock: Space Pirate,0,2013,115,"Adventure,Animation,Sci-Fi",4.075
209333,Maro Prapancham,0,2023,109,"Drama,Sci-Fi,Thriller",4.072
46694,Brainstorm,0,1983,106,"Sci-Fi,Thriller",4.072
124822,Cargo,0,2009,112,"Drama,Mystery,Sci-Fi",4.071
249271,Tau,0,2018,97,"Sci-Fi,Thriller",4.07
2450,The Lost World,0,1925,110,"Adventure,Fantasy,Sci-Fi",4.07
54761,Bride of Re-Animator,0,1990,96,"Comedy,Horror,Sci-Fi",4.068
198056,Extracted,0,2012,89,"Drama,Sci-Fi",4.066
156659,Psycho Goreman,0,2020,95,"Comedy,Horror,Sci-Fi",4.061
42793,The Black Hole,0,1979,98,"Action,Sci-Fi",4.058
148350,Doghouse,0,2009,89,"Comedy,Horror,Sci-Fi",4.055
272595,Infinite,0,2021,106,"Action,Sci-Fi,Thriller",4.054
20486,It Came from Outer Space,0,1953,81,"Horror,Sci-Fi",4.052
203015,Maggie,0,2015,95,"Drama,Horror,Sci-Fi",4.051
164175,Black Box,0,2020,100,"Horror,Mystery,Sci-Fi",4.051
175130,Technotise: Edit & I,0,2009,100,"Animation,Drama,Sci-Fi",4.043
285638,Memoria,0,2021,136,"Drama,Mystery,Sci-Fi",4.039
228654,The Death of Superman Lives: What Happened?,0,2015,104,"Documentary,Sci-Fi",4.039
140040,The Signal,0,2007,103,"Horror,Sci-Fi,Thriller",4.037
19336,When Worlds Collide,0,1951,83,"Action,Sci-Fi,Thriller",4.033
117714,Returner,0,2002,116,"Action,Adventure,Sci-Fi",4.032
8540,Things to Come,0,1936,100,"Drama,Sci-Fi,War",4.031
1277,Dr. Jekyll and Mr. Hyde,0,1920,69,"Drama,Horror,Sci-Fi",4.025
65427,The Relic,0,1997,110,"Horror,Mystery,Sci-Fi",4.02
20209,"The Beast from 20,000 Fathoms",0,1953,80,"Horror,Sci-Fi",4.02
166883,Siren Head,0,2020,52,"Horror,Sci-Fi,Thriller",4.018
124074,Cube Zero,0,2004,97,"Drama,Mystery,Sci-Fi",4.016
47735,The Brother from Another Planet,0,1984,108,"Comedy,Sci-Fi",4.015
58695,Body Snatchers,0,1993,87,"Horror,Sci-Fi",4.014
219198,Rememory,0,2017,111,"Drama,Mystery,Sci-Fi",4.013
29535,Mothra vs. Godzilla,0,1964,89,"Adventure,Fantasy,Sci-Fi",4.011
234439,iBoy,0,2017,90,"Action,Crime,Sci-Fi",4.008
166378,Churuli,0,2021,120,"Fantasy,Mystery,Sci-Fi",4.005
171285,Brian and Charles,0,2022,90,"Comedy,Drama,Sci-Fi",4.001
42379,Piranha,0,1978,94,"Comedy,Horror,Sci-Fi",4.0
142761,Diary of the Dead,0,2007,95,"Fantasy,Horror,Sci-Fi",4.0
226209,Ghost in the Shell: Arise - Border 1: Ghost Pain,0,2013,58,"Action,Animation,Sci-Fi",3.999
37659,Phase IV,0,1974,84,"Horror,Sci-Fi,Thriller",3.994
45470,The Cabbage Soup,0,1981,102,"Comedy,Drama,Sci-Fi",3.994
29074,X: The Man with the X-Ray Eyes,0,1963,79,"Horror,Sci-Fi,Thriller",3.99
7985,The Devil-Doll,0,1936,78,"Drama,Horror,Sci-Fi",3.987
71273,The Astronaut's Wife,0,1999,109,"Drama,Sci-Fi,Thriller",3.985
22456,Tarantula,0,1955,80,"Horror,Sci-Fi",3.984
58781,Coneheads,0,1993,88,"Comedy,Sci-Fi",3.982
48851,D.A.R.Y.L.,0,1985,99,"Family,Sci-Fi",3.979
115831,The Stepford Wives,0,2004,93,"Comedy,Horror,Sci-Fi",3.977
136974,Special,0,2006,81,"Comedy,Drama,Sci-Fi",3.976
165475,New Order,0,2020,86,"Crime,Drama,Sci-Fi",3.976
197425,The Wall,0,2012,108,"Drama,Mystery,Sci-Fi",3.976
82604,Turist Ömer Uzay Yolu'nda,0,1973,72,"Comedy,Sci-Fi",3.975
24030,The Revenge of Frankenstein,0,1958,90,"Horror,Sci-Fi",3.969
113211,Immortal,0,2004,103,"Drama,Sci-Fi,Thriller",3.969
65968,Wild Wild West,0,1999,106,"Action,Comedy,Sci-Fi",3.967
135044,High-Rise,0,2015,119,"Drama,Sci-Fi",3.965
143957,Franklyn,0,2008,98,"Drama,Fantasy,Sci-Fi",3.962
65307,Nowhere,0,1997,82,"Comedy,Drama,Sci-Fi",3.961
111903,The Lost Skeleton of Cadavra,0,2001,90,"Comedy,Horror,Sci-Fi",3.961
200150,After Earth,0,2013,100,"Action,Adventure,Sci-Fi",3.959
46800,The Last Battle,0,1983,92,Sci-Fi,3.956
13606,Frankenstein Meets the Wolf Man,0,1943,74,"Fantasy,Horror,Sci-Fi",3.949
51740,Project X,0,1987,108,"Comedy,Drama,Sci-Fi",3.945
43698,Alligator,0,1980,91,"Horror,Sci-Fi,Thriller",3.945
196081,The Bay,0,2012,84,"Horror,Sci-Fi,Thriller",3.944
52814,Monkey Shines,0,1988,113,"Drama,Horror,Sci-Fi",3.943
37956,Zardoz,0,1974,105,"Adventure,Fantasy,Sci-Fi",3.939
163785,The Door,0,2009,103,"Drama,Mystery,Sci-Fi",3.938
245219,Level 16,0,2018,102,"Drama,Mystery,Sci-Fi",3.937
50912,Amazon Women on the Moon,0,1987,85,"Comedy,Sci-Fi",3.936
55031,Frankenhooker,0,1990,85,"Comedy,Horror,Sci-Fi",3.932
62882,Village of the Damned,0,1995,98,"Horror,Sci-Fi,Thriller",3.931
134568,Right at Your Door,0,2006,96,"Drama,Sci-Fi,Thriller",3.93
37213,The Crazies,0,1973,103,"Action,Horror,Sci-Fi",3.929
216157,The History of Future Folk,0,2012,86,"Comedy,Music,Sci-Fi",3.926
279925,Aniara,0,2018,106,"Drama,Sci-Fi",3.926
23125,The Quatermass Xperiment,0,1955,82,"Horror,Sci-Fi",3.926
264449,Moonfall,0,2022,130,"Action,Adventure,Sci-Fi",3.923
151251,The Sky Crawlers,0,2008,122,"Animation,Drama,Sci-Fi",3.913
195960,The Last Days on Mars,0,2013,98,"Adventure,Horror,Sci-Fi",3.911
243501,Infinity Chamber,0,2016,103,"Sci-Fi,Thriller",3.899
207517,Vesper,0,2022,114,"Adventure,Drama,Sci-Fi",3.898
267596,The First Purge,0,2018,97,"Action,Horror,Sci-Fi",3.895
41011,Demon Seed,0,1977,94,"Horror,Sci-Fi",3.894
178431,"I, Frankenstein",0,2014,92,"Action,Fantasy,Sci-Fi",3.893
33560,Hibernatus,0,1969,82,"Comedy,Fantasy,Sci-Fi",3.893
32715,"I Love You, I Love You",0,1968,94,"Drama,Sci-Fi",3.89
135367,My Super Ex-Girlfriend,0,2006,96,"Comedy,Romance,Sci-Fi",3.89
272314,Clara,0,2018,105,"Drama,Sci-Fi",3.889
238701,Parallels,0,2015,83,"Action,Sci-Fi",3.886
49562,The Stuff,0,1985,87,"Comedy,Horror,Sci-Fi",3.886
209678,The Artifice Girl,0,2022,93,"Mystery,Sci-Fi,Thriller",3.884
186163,Gantz,0,2010,130,"Action,Horror,Sci-Fi",3.883
43820,Cheech and Chong's Next Movie,0,1980,99,"Comedy,Crime,Sci-Fi",3.879
219135,Hard to Be a God,0,2013,177,"Drama,Sci-Fi",3.878
255705,Birdboy: The Forgotten Children,0,2015,76,"Animation,Drama,Sci-Fi",3.871
269345,UFO,0,2018,88,"Drama,Mystery,Sci-Fi",3.865
159479,Gentlemen Broncos,0,2009,89,"Adventure,Comedy,Sci-Fi",3.864
246995,Replicas,0,2018,107,"Drama,Sci-Fi,Thriller",3.863
186808,Beyond the Black Rainbow,0,2010,110,"Horror,Mystery,Sci-Fi",3.855
18638,Bud Abbott and Lou Costello Meet the Invisible Man,0,1951,82,"Comedy,Family,Sci-Fi",3.855
34464,Frankenstein Must Be Destroyed,0,1969,101,"Drama,Horror,Sci-Fi",3.854
277753,The Silence,0,2019,90,"Drama,Horror,Sci-Fi",3.854
22562,1984,0,1956,90,"Drama,Sci-Fi",3.853
41834,Buck Rogers in the 25th Century,0,1979,89,"Action,Adventure,Sci-Fi",3.852
232318,Ghost in the Shell Arise: Border 2 - Ghost Whisper,0,2013,57,"Action,Animation,Sci-Fi",3.852
127968,Casshern,0,2004,142,"Action,Sci-Fi",3.852
1173,The Doll,0,1919,66,"Comedy,Fantasy,Sci-Fi",3.851
274754,Resident Evil: Welcome to Raccoon City,0,2021,107,"Action,Horror,Sci-Fi",3.85
55112,Hardware,0,1990,94,"Sci-Fi,Thriller",3.85
22752,Earth vs. the Flying Saucers,0,1956,83,"Action,Horror,Sci-Fi",3.848
237019,As the Gods Will,0,2014,117,"Adventure,Horror,Sci-Fi",3.846
83324,Gamera 3: Revenge of Iris,0,1999,108,"Fantasy,Horror,Sci-Fi",3.843
24016,Quatermass 2,0,1957,85,"Horror,Sci-Fi",3.841
62886,Virtuosity,0,1995,106,"Action,Crime,Sci-Fi",3.839
159442,The Colony,0,2013,95,"Action,Horror,Sci-Fi",3.839
198483,Apollo 18,0,2011,86,"Horror,Mystery,Sci-Fi",3.838
278209,Proxima,0,2019,107,"Adventure,Drama,Sci-Fi",3.837
87297,Godzilla: King of the Monsters!,0,1956,80,"Action,Horror,Sci-Fi",3.836
57808,The Lawnmower Man,0,1992,108,"Horror,Sci-Fi",3.836
266296,Kin,0,2018,102,"Action,Drama,Sci-Fi",3.831
53802,Godzilla vs. Biollante,0,1989,104,"Action,Sci-Fi,Thriller",3.831
187881,Dr. 56,0,2022,105,"Crime,Mystery,Sci-Fi",3.83
181880,Mute,0,2018,126,"Mystery,Sci-Fi,Thriller",3.829
143936,Outpost,0,2008,90,"Action,Horror,Sci-Fi",3.824
143247,Future by Design,0,2006,86,"Documentary,Sci-Fi",3.823
53016,Return of the Living Dead II,0,1988,89,"Comedy,Horror,Sci-Fi",3.819
29317,First Men in the Moon,0,1964,103,"Adventure,Sci-Fi",3.818
29648,Robinson Crusoe on Mars,0,1964,110,"Adventure,Sci-Fi",3.818
32733,Destroy All Monsters,0,1968,89,"Action,Adventure,Sci-Fi",3.817
70225,Disturbing Behavior,0,1998,84,"Horror,Mystery,Sci-Fi",3.811
60142,Brainscan,0,1994,96,"Horror,Sci-Fi",3.808
43028,The Gendarme and the Extra-Terrestrials,0,1979,96,"Comedy,Crime,Sci-Fi",3.806
240119,Ghost in the Shell Arise: Border 3 - Ghost Tears,0,2014,55,"Action,Animation,Sci-Fi",3.805
92495,Ring 2,0,1999,95,"Horror,Mystery,Sci-Fi",3.804
205495,Interreflections,0,2020,165,"Fantasy,Sci-Fi",3.803
60459,Freaked,0,1993,86,"Comedy,Sci-Fi",3.802
213718,Earth to Echo,0,2014,91,"Adventure,Family,Sci-Fi",3.795
140633,Electroma,0,2006,74,"Adventure,Drama,Sci-Fi",3.793
204252,After the Dark,0,2013,107,"Drama,Fantasy,Sci-Fi",3.792
113223,Godzilla Against MechaGodzilla,0,2002,88,"Action,Sci-Fi,Thriller",3.789
287228,The Blackout,0,2019,127,"Action,Sci-Fi,Thriller",3.786
50339,Malcolm,0,1986,85,"Comedy,Crime,Sci-Fi",3.781
37124,Battle for the Planet of the Apes,0,1973,93,"Action,Sci-Fi",3.781
266207,Zoe,0,2018,104,"Drama,Romance,Sci-Fi",3.78
52243,The Blood of Heroes,0,1989,90,"Action,Sci-Fi,Sport",3.779
20483,Invaders from Mars,0,1953,78,"Horror,Sci-Fi",3.779
115603,The I Inside,0,2004,90,"Mystery,Sci-Fi,Thriller",3.772
260244,24 Hours to Live,0,2017,93,"Action,Sci-Fi,Thriller",3.771
46943,Halloween III: Season of the Witch,0,1982,98,"Horror,Mystery,Sci-Fi",3.768
200253,Freaks of Nature,0,2015,92,"Comedy,Horror,Sci-Fi",3.765
77168,Bullet Ballet,0,1998,87,"Crime,Drama,Sci-Fi",3.765
278791,Batman Ninja,0,2018,85,"Action,Animation,Sci-Fi",3.764
134695,Generation P,0,2011,112,"Comedy,Drama,Sci-Fi",3.764
63525,Gamera 2: Attack of the Legion,0,1996,99,"Action,Fantasy,Sci-Fi",3.757
230948,The Lazarus Effect,0,2015,83,"Horror,Mystery,Sci-Fi",3.757
